fall_year,spring_year,year_str,geo_id_b2020,geo_nm_b2020,grade,count,basez
2022,2023,2022-2023,3.7063E+14,Block 1017,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 1018,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 1018,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 1018,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 1018,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 1018,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 1018,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 1018,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 1018,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 1018,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 1019,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 1019,0,2,1
2022,2023,2022-2023,3.7063E+14,Block 1019,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 1019,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 1019,1,2,1
2023,2024,2023-2024,3.7063E+14,Block 1019,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 1019,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 1019,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 1019,3,2,1
2024,2025,2024-2025,3.7063E+14,Block 1019,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 1019,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 1019,7,2,2
2020,2021,2020-2021,3.7063E+14,Block 1019,8,3,3
2021,2022,2021-2022,3.7063E+14,Block 1019,8,2,2
2020,2021,2020-2021,3.7063E+14,Block 1019,9,1,0
2021,2022,2021-2022,3.7063E+14,Block 1019,9,2,2
2022,2023,2022-2023,3.7063E+14,Block 1019,9,2,2
2024,2025,2024-2025,3.7063E+14,Block 1019,9,3,2
2020,2021,2020-2021,3.7063E+14,Block 1019,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 1019,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 1019,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 1019,10,2,2
2024,2025,2024-2025,3.7063E+14,Block 1019,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 1019,11,1,0
2022,2023,2022-2023,3.7063E+14,Block 1019,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 1019,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 1019,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 1019,12,2,2
2022,2023,2022-2023,3.7063E+14,Block 1019,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 1019,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 1019,12,1,1
2020,2021,2020-2021,3.7063E+14,Block 1020,0,1,0
2021,2022,2021-2022,3.7063E+14,Block 1020,0,2,2
2023,2024,2023-2024,3.7063E+14,Block 1020,0,2,0
2021,2022,2021-2022,3.7063E+14,Block 1020,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 1020,1,2,2
2024,2025,2024-2025,3.7063E+14,Block 1020,1,2,1
2022,2023,2022-2023,3.7063E+14,Block 1020,2,2,0
2023,2024,2023-2024,3.7063E+14,Block 1020,2,2,2
2023,2024,2023-2024,3.7063E+14,Block 1020,3,2,0
2024,2025,2024-2025,3.7063E+14,Block 1020,3,2,1
2020,2021,2020-2021,3.7063E+14,Block 1020,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 1020,4,2,0
2023,2024,2023-2024,3.7063E+14,Block 1020,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 1020,8,1,1
2024,2025,2024-2025,3.7063E+14,Block 1020,8,1,1
2021,2022,2021-2022,3.7063E+14,Block 1020,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 1020,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 1020,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 1020,12,2,1
2021,2022,2021-2022,3.7063E+14,Block 1020,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 1021,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 1021,0,2,2
2020,2021,2020-2021,3.7063E+14,Block 1021,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 1021,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 1021,1,2,1
2023,2024,2023-2024,3.7063E+14,Block 1021,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 1021,2,2,2
2024,2025,2024-2025,3.7063E+14,Block 1021,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 1021,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 1021,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 1021,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 1021,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 1021,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 1021,9,1,0
2023,2024,2023-2024,3.7063E+14,Block 1021,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 1021,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 1021,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 1022,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 1022,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 1022,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 1022,6,1,0
2023,2024,2023-2024,3.7063E+14,Block 1022,7,1,0
2024,2025,2024-2025,3.7063E+14,Block 1022,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 1023,-1,1,0
2022,2023,2022-2023,3.7063E+14,Block 1023,0,3,1
2023,2024,2023-2024,3.7063E+14,Block 1023,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 1023,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 1023,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 1023,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 1023,1,3,1
2024,2025,2024-2025,3.7063E+14,Block 1023,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 1023,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 1023,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 1023,2,3,2
2023,2024,2023-2024,3.7063E+14,Block 1023,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 1023,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 1023,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 1023,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 1023,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 1023,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 1023,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 1023,8,2,1
2024,2025,2024-2025,3.7063E+14,Block 1023,8,1,1
2021,2022,2021-2022,3.7063E+14,Block 1023,9,2,0
2020,2021,2020-2021,3.7063E+14,Block 1023,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 1023,10,2,0
2021,2022,2021-2022,3.7063E+14,Block 1023,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 1023,11,2,0
2022,2023,2022-2023,3.7063E+14,Block 1023,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 1023,12,2,0
2021,2022,2021-2022,3.7063E+14,Block 1024,0,1,0
2020,2021,2020-2021,3.7063E+14,Block 1026,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 1026,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 1026,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 1026,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 1026,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 1026,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 1026,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 1026,4,1,1
2022,2023,2022-2023,3.7063E+14,Block 1026,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 1026,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 1026,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 1026,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 1027,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 1027,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 1027,6,1,0
2023,2024,2023-2024,3.7063E+14,Block 1027,7,1,0
2024,2025,2024-2025,3.7063E+14,Block 1027,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 1030,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 1030,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 1030,5,1,0
2021,2022,2021-2022,3.7063E+14,Block 1030,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 1030,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 1030,12,2,1
2020,2021,2020-2021,3.7063E+14,Block 1031,0,1,0
2022,2023,2022-2023,3.7063E+14,Block 1031,0,1,0
2023,2024,2023-2024,3.7063E+14,Block 1031,0,1,0
2021,2022,2021-2022,3.7063E+14,Block 1031,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 1031,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 1031,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 1031,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 1031,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 1031,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 1031,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 1031,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 1031,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 1031,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 1031,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 1031,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 1031,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 1031,10,1,0
2023,2024,2023-2024,3.7063E+14,Block 1031,11,1,0
2024,2025,2024-2025,3.7063E+14,Block 1031,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 1032,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 1032,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 1032,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 1032,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 1032,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 1032,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 1032,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2000,-9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2000,-9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2000,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2000,-1,2,1
2022,2023,2022-2023,3.7063E+14,Block 2000,-1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2000,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2000,0,9,7
2021,2022,2021-2022,3.7063E+14,Block 2000,0,11,9
2022,2023,2022-2023,3.7063E+14,Block 2000,0,10,5
2023,2024,2023-2024,3.7063E+14,Block 2000,0,6,3
2024,2025,2024-2025,3.7063E+14,Block 2000,0,9,6
2020,2021,2020-2021,3.7063E+14,Block 2000,1,7,6
2021,2022,2021-2022,3.7063E+14,Block 2000,1,8,7
2022,2023,2022-2023,3.7063E+14,Block 2000,1,11,9
2023,2024,2023-2024,3.7063E+14,Block 2000,1,12,6
2024,2025,2024-2025,3.7063E+14,Block 2000,1,5,5
2020,2021,2020-2021,3.7063E+14,Block 2000,2,10,7
2021,2022,2021-2022,3.7063E+14,Block 2000,2,6,5
2022,2023,2022-2023,3.7063E+14,Block 2000,2,8,6
2023,2024,2023-2024,3.7063E+14,Block 2000,2,10,9
2024,2025,2024-2025,3.7063E+14,Block 2000,2,8,6
2020,2021,2020-2021,3.7063E+14,Block 2000,3,12,8
2021,2022,2021-2022,3.7063E+14,Block 2000,3,9,6
2022,2023,2022-2023,3.7063E+14,Block 2000,3,4,3
2023,2024,2023-2024,3.7063E+14,Block 2000,3,8,6
2024,2025,2024-2025,3.7063E+14,Block 2000,3,9,3
2020,2021,2020-2021,3.7063E+14,Block 2000,4,14,11
2021,2022,2021-2022,3.7063E+14,Block 2000,4,12,8
2022,2023,2022-2023,3.7063E+14,Block 2000,4,11,5
2023,2024,2023-2024,3.7063E+14,Block 2000,4,4,3
2024,2025,2024-2025,3.7063E+14,Block 2000,4,7,5
2020,2021,2020-2021,3.7063E+14,Block 2000,5,11,7
2021,2022,2021-2022,3.7063E+14,Block 2000,5,10,6
2022,2023,2022-2023,3.7063E+14,Block 2000,5,12,9
2023,2024,2023-2024,3.7063E+14,Block 2000,5,9,5
2024,2025,2024-2025,3.7063E+14,Block 2000,5,3,2
2020,2021,2020-2021,3.7063E+14,Block 2000,6,14,13
2021,2022,2021-2022,3.7063E+14,Block 2000,6,12,10
2022,2023,2022-2023,3.7063E+14,Block 2000,6,7,5
2023,2024,2023-2024,3.7063E+14,Block 2000,6,10,7
2024,2025,2024-2025,3.7063E+14,Block 2000,6,5,5
2020,2021,2020-2021,3.7063E+14,Block 2000,7,10,6
2021,2022,2021-2022,3.7063E+14,Block 2000,7,12,9
2022,2023,2022-2023,3.7063E+14,Block 2000,7,9,7
2023,2024,2023-2024,3.7063E+14,Block 2000,7,10,7
2024,2025,2024-2025,3.7063E+14,Block 2000,7,10,8
2020,2021,2020-2021,3.7063E+14,Block 2000,8,19,14
2021,2022,2021-2022,3.7063E+14,Block 2000,8,8,6
2022,2023,2022-2023,3.7063E+14,Block 2000,8,14,10
2023,2024,2023-2024,3.7063E+14,Block 2000,8,8,7
2024,2025,2024-2025,3.7063E+14,Block 2000,8,8,7
2020,2021,2020-2021,3.7063E+14,Block 2000,9,13,11
2021,2022,2021-2022,3.7063E+14,Block 2000,9,25,17
2022,2023,2022-2023,3.7063E+14,Block 2000,9,15,10
2023,2024,2023-2024,3.7063E+14,Block 2000,9,20,16
2024,2025,2024-2025,3.7063E+14,Block 2000,9,16,12
2020,2021,2020-2021,3.7063E+14,Block 2000,10,12,8
2021,2022,2021-2022,3.7063E+14,Block 2000,10,9,8
2022,2023,2022-2023,3.7063E+14,Block 2000,10,14,7
2023,2024,2023-2024,3.7063E+14,Block 2000,10,10,5
2024,2025,2024-2025,3.7063E+14,Block 2000,10,17,11
2020,2021,2020-2021,3.7063E+14,Block 2000,11,14,10
2021,2022,2021-2022,3.7063E+14,Block 2000,11,11,7
2022,2023,2022-2023,3.7063E+14,Block 2000,11,7,6
2023,2024,2023-2024,3.7063E+14,Block 2000,11,10,5
2024,2025,2024-2025,3.7063E+14,Block 2000,11,5,2
2020,2021,2020-2021,3.7063E+14,Block 2000,12,5,4
2021,2022,2021-2022,3.7063E+14,Block 2000,12,10,5
2022,2023,2022-2023,3.7063E+14,Block 2000,12,12,9
2023,2024,2023-2024,3.7063E+14,Block 2000,12,8,7
2024,2025,2024-2025,3.7063E+14,Block 2000,12,13,6
2021,2022,2021-2022,3.7063E+14,Block 2001,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 2001,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2001,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2001,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2001,2,1,1
2024,2025,2024-2025,3.7063E+14,Block 2001,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2001,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 2001,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2001,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2001,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2001,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2001,9,1,0
2021,2022,2021-2022,3.7063E+14,Block 2001,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2001,10,1,0
2020,2021,2020-2021,3.7063E+14,Block 2001,11,1,0
2024,2025,2024-2025,3.7063E+14,Block 2001,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2001,12,1,0
2020,2021,2020-2021,3.7063E+14,Block 2002,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2002,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 2002,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,4,2,1
2020,2021,2020-2021,3.7063E+14,Block 2002,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2002,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 2002,7,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2002,7,2,2
2024,2025,2024-2025,3.7063E+14,Block 2002,7,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,8,1,1
2022,2023,2022-2023,3.7063E+14,Block 2002,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,8,2,2
2020,2021,2020-2021,3.7063E+14,Block 2002,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 2002,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,9,2,2
2021,2022,2021-2022,3.7063E+14,Block 2002,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,11,2,2
2022,2023,2022-2023,3.7063E+14,Block 2002,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,12,1,0
2021,2022,2021-2022,3.7063E+14,Block 2002,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 2002,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2003,-9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2003,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,3,1,1
2024,2025,2024-2025,3.7063E+14,Block 2003,3,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2003,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 2003,9,2,1
2020,2021,2020-2021,3.7063E+14,Block 2003,10,2,2
2021,2022,2021-2022,3.7063E+14,Block 2003,10,2,1
2021,2022,2021-2022,3.7063E+14,Block 2003,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2003,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,12,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,0,3,1
2021,2022,2021-2022,3.7063E+14,Block 2004,0,2,2
2022,2023,2022-2023,3.7063E+14,Block 2004,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,0,2,2
2024,2025,2024-2025,3.7063E+14,Block 2004,0,2,2
2020,2021,2020-2021,3.7063E+14,Block 2004,1,3,2
2021,2022,2021-2022,3.7063E+14,Block 2004,1,3,1
2022,2023,2022-2023,3.7063E+14,Block 2004,1,2,1
2023,2024,2023-2024,3.7063E+14,Block 2004,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,1,2,1
2020,2021,2020-2021,3.7063E+14,Block 2004,2,3,1
2021,2022,2021-2022,3.7063E+14,Block 2004,2,5,4
2022,2023,2022-2023,3.7063E+14,Block 2004,2,3,1
2023,2024,2023-2024,3.7063E+14,Block 2004,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 2004,2,2,2
2020,2021,2020-2021,3.7063E+14,Block 2004,3,2,1
2021,2022,2021-2022,3.7063E+14,Block 2004,3,3,0
2022,2023,2022-2023,3.7063E+14,Block 2004,3,5,2
2023,2024,2023-2024,3.7063E+14,Block 2004,3,2,0
2024,2025,2024-2025,3.7063E+14,Block 2004,3,2,1
2020,2021,2020-2021,3.7063E+14,Block 2004,4,3,1
2021,2022,2021-2022,3.7063E+14,Block 2004,4,3,2
2022,2023,2022-2023,3.7063E+14,Block 2004,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,4,3,2
2024,2025,2024-2025,3.7063E+14,Block 2004,4,3,0
2020,2021,2020-2021,3.7063E+14,Block 2004,5,3,3
2021,2022,2021-2022,3.7063E+14,Block 2004,5,2,0
2022,2023,2022-2023,3.7063E+14,Block 2004,5,3,1
2024,2025,2024-2025,3.7063E+14,Block 2004,5,3,2
2020,2021,2020-2021,3.7063E+14,Block 2004,6,4,2
2021,2022,2021-2022,3.7063E+14,Block 2004,6,3,2
2022,2023,2022-2023,3.7063E+14,Block 2004,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,7,3,2
2021,2022,2021-2022,3.7063E+14,Block 2004,7,3,2
2022,2023,2022-2023,3.7063E+14,Block 2004,7,3,2
2023,2024,2023-2024,3.7063E+14,Block 2004,7,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,7,2,2
2020,2021,2020-2021,3.7063E+14,Block 2004,8,3,2
2021,2022,2021-2022,3.7063E+14,Block 2004,8,1,1
2022,2023,2022-2023,3.7063E+14,Block 2004,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,8,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,9,4,1
2021,2022,2021-2022,3.7063E+14,Block 2004,9,3,1
2022,2023,2022-2023,3.7063E+14,Block 2004,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,9,2,1
2024,2025,2024-2025,3.7063E+14,Block 2004,9,3,1
2020,2021,2020-2021,3.7063E+14,Block 2004,10,2,1
2021,2022,2021-2022,3.7063E+14,Block 2004,10,6,1
2022,2023,2022-2023,3.7063E+14,Block 2004,10,2,0
2023,2024,2023-2024,3.7063E+14,Block 2004,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,10,2,1
2021,2022,2021-2022,3.7063E+14,Block 2004,11,2,1
2022,2023,2022-2023,3.7063E+14,Block 2004,11,4,0
2023,2024,2023-2024,3.7063E+14,Block 2004,11,2,0
2024,2025,2024-2025,3.7063E+14,Block 2004,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2004,12,2,1
2023,2024,2023-2024,3.7063E+14,Block 2004,12,2,0
2024,2025,2024-2025,3.7063E+14,Block 2004,12,2,0
2024,2025,2024-2025,3.7063E+14,Block 2005,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,0,2,2
2023,2024,2023-2024,3.7063E+14,Block 2005,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 2005,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2005,1,2,2
2021,2022,2021-2022,3.7063E+14,Block 2005,2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,2,2,2
2020,2021,2020-2021,3.7063E+14,Block 2005,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,3,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,3,1,1
2024,2025,2024-2025,3.7063E+14,Block 2005,3,2,0
2021,2022,2021-2022,3.7063E+14,Block 2005,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,4,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2005,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2005,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2005,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2005,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,7,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,8,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,10,1,0
2020,2021,2020-2021,3.7063E+14,Block 2006,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,11,1,0
2021,2022,2021-2022,3.7063E+14,Block 2006,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 2008,-2,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,-1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 2008,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,1,2,2
2023,2024,2023-2024,3.7063E+14,Block 2008,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,2,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 2008,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,3,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,3,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,3,2,1
2020,2021,2020-2021,3.7063E+14,Block 2008,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,4,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,5,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,5,1,0
2023,2024,2023-2024,3.7063E+14,Block 2008,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,6,2,1
2022,2023,2022-2023,3.7063E+14,Block 2008,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 2008,7,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,7,3,2
2023,2024,2023-2024,3.7063E+14,Block 2008,7,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,8,1,0
